x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76
-2.6281738263535317,0.01254278709279788,-1.4799601584350057,0.11871952613864778,0.8139090049885453,2.4408612425847878,1.5243205102692627,1.9675055411071298,1.5726823678444362,1.980887332264274,3.402173849670362,1.5353572807832734,0.7671266276663573,-1.1967887059163331,-0.9511387703441869,-0.3399256230532046,-0.43655685974863445,-1.1542276226211925,-1.1458602058255565,-1.7936555112507904,-0.5190982781577986,-0.3725522111126338,-0.09405657825845992,0.4565821973940274,-0.2803835218057884,0.02501326261972281,-0.8370852111509066,-0.5965523382292304,-0.14273833546963033,-0.5746205745144835,-0.04108721554575823,-0.4806672808881558,-0.8318641133566871,-0.04288063871581471,0.6186001323408163,0.10492198952010767,0.5480420974454319,1.0298520444978294,0.18190089274753518,1.4150940467363853,0.7802232229485071,-0.6628042959093818,0.5654311333539681,0.13476340661509312,0.7046730252914131,0.7945562636714385,-0.006631024597027135,0.06957041646910511,-0.5283760127556434,0.4779496065930289,1.32729742838751,0.4481188879956335,-0.6219641401064564,1.2443901442509286,2.2249122688251646,1.3265550175337921,0.5148806041265743,-0.9453778545328078,-10.589809041958006,-3.463410780503864,-0.3545622618739799,0.09052195396566276,0.2758489084642406,0.5953690668484342,0.8628604887776419,0.8217291282451242,1.0048416514378005,0.5245511438379253,0.6425826648951443,0.9403334295946024,1.0787990387561877,0.5283873848059102,-1.1311678892284363,-0.14046338243588252,0.7306112860260328,0.0822542866128515
8.960000000000036,7.269999999999982,7.269999999999982,6.3700000000000045,4.569999999999993,6.410000000000025,5.569999999999993,6.169999999999959,8.180000000000007,8.389999999999986,11.379999999999995,12.689999999999998,10.479999999999961,6.25,2.150000000000034,-0.3299999999999841,-0.5099999999999909,2.579999999999984,3.6999999999999886,3.910000000000025,4.930000000000007,4.850000000000023,6.009999999999991,7.050000000000011,6.110000000000014,5.0,3.8100000000000023,2.909999999999968,3.240000000000009,4.0400000000000205,4.300000000000011,4.360000000000014,4.300000000000011,3.569999999999993,3.159999999999968,3.4599999999999795,3.269999999999982,2.359999999999957,2.4700000000000273,2.0300000000000296,2.569999999999993,4.220000000000027,4.2099999999999795,4.539999999999964,4.449999999999989,3.8500000000000227,4.0400000000000205,4.650000000000034,4.740000000000009,4.239999999999952,3.8600000000000136,3.4399999999999977,3.2099999999999795,4.160000000000025,4.589999999999975,3.019999999999982,2.7900000000000205,1.579999999999984,2.0,3.920000000000016,5.079999999999984,5.5400000000000205,4.650000000000034,3.6399999999999864,2.930000000000007,3.2799999999999727,5.819999999999993,8.389999999999986,8.960000000000036,9.020000000000039,6.3799999999999955,4.460000000000036,4.3799999999999955,3.3899999999999864,3.509999999999991,2.9499999999999886
-5.060000000000036,-3.019999999999982,-2.8199999999999816,-1.4400000000000048,0.4300000000000068,-1.4000000000000252,-0.13999999999999346,-0.6599999999999593,-2.1600000000000072,-1.8799999999999866,-4.6299999999999955,-5.559999999999998,-3.2299999999999613,0.6299999999999999,3.6499999999999657,5.189999999999984,5.009999999999991,1.920000000000016,0.8000000000000114,0.589999999999975,-0.4300000000000068,-0.35000000000002274,-1.259999999999991,-2.1300000000000114,-0.6100000000000136,0.5,1.6899999999999977,2.090000000000032,1.759999999999991,0.9599999999999795,0.9499999999999886,0.8899999999999864,0.6999999999999886,1.4300000000000068,1.5900000000000318,1.0400000000000205,1.0600000000000183,1.4700000000000433,1.0299999999999727,1.2199999999999704,0.4300000000000068,-1.2200000000000273,-1.2099999999999795,-1.5399999999999636,-1.4499999999999886,-0.8500000000000227,-1.0400000000000205,-1.650000000000034,-1.910000000000009,-1.4899999999999523,-1.1100000000000136,-0.6899999999999977,-0.45999999999997954,-1.410000000000025,-1.839999999999975,-0.2699999999999818,-0.040000000000020464,1.170000000000016,0.0,-2.170000000000016,-3.329999999999984,-3.7900000000000205,-2.900000000000034,-1.8899999999999864,-1.1800000000000068,-1.5299999999999727,-3.819999999999993,-5.719999999999986,-5.460000000000036,-4.600000000000039,-1.4599999999999955,0.5399999999999636,0.6200000000000045,1.6100000000000136,1.490000000000009,1.9700000000000113
-2.33652002709141,-2.6281738263535317,0.01254278709279788,-1.4799601584350057,0.11871952613864778,0.8139090049885453,2.4408612425847878,1.5243205102692627,1.9675055411071298,1.5726823678444362,1.980887332264274,3.402173849670362,1.5353572807832734,0.7671266276663573,-1.1967887059163331,-0.9511387703441869,-0.3399256230532046,-0.43655685974863445,-1.1542276226211925,-1.1458602058255565,-1.7936555112507904,-0.5190982781577986,-0.3725522111126338,-0.09405657825845992,0.4565821973940274,-0.2803835218057884,0.02501326261972281,-0.8370852111509066,-0.5965523382292304,-0.14273833546963033,-0.5746205745144835,-0.04108721554575823,-0.4806672808881558,-0.8318641133566871,-0.04288063871581471,0.6186001323408163,0.10492198952010767,0.5480420974454319,1.0298520444978294,0.18190089274753518,1.4150940467363853,0.7802232229485071,-0.6628042959093818,0.5654311333539681,0.13476340661509312,0.7046730252914131,0.7945562636714385,-0.006631024597027135,0.06957041646910511,-0.5283760127556434,0.4779496065930289,1.32729742838751,0.4481188879956335,-0.6219641401064564,1.2443901442509286,2.2249122688251646,1.3265550175337921,0.5148806041265743,-0.9453778545328078,-10.589809041958006,-3.463410780503864,-0.3545622618739799,0.09052195396566276,0.2758489084642406,0.5953690668484342,0.8628604887776419,0.8217291282451242,1.0048416514378005,0.5245511438379253,0.6425826648951443,0.9403334295946024,1.0787990387561877,0.5283873848059102,-1.1311678892284363,-0.14046338243588252,0.7306112860260328
8.960000000000036,8.960000000000036,7.269999999999982,7.269999999999982,6.3700000000000045,4.569999999999993,6.410000000000025,5.569999999999993,6.169999999999959,8.180000000000007,8.389999999999986,11.379999999999995,12.689999999999998,10.479999999999961,6.25,2.150000000000034,-0.3299999999999841,-0.5099999999999909,2.579999999999984,3.6999999999999886,3.910000000000025,4.930000000000007,4.850000000000023,6.009999999999991,7.050000000000011,6.110000000000014,5.0,3.8100000000000023,2.909999999999968,3.240000000000009,4.0400000000000205,4.300000000000011,4.360000000000014,4.300000000000011,3.569999999999993,3.159999999999968,3.4599999999999795,3.269999999999982,2.359999999999957,2.4700000000000273,2.0300000000000296,2.569999999999993,4.220000000000027,4.2099999999999795,4.539999999999964,4.449999999999989,3.8500000000000227,4.0400000000000205,4.650000000000034,4.740000000000009,4.239999999999952,3.8600000000000136,3.4399999999999977,3.2099999999999795,4.160000000000025,4.589999999999975,3.019999999999982,2.7900000000000205,1.579999999999984,2.0,3.920000000000016,5.079999999999984,5.5400000000000205,4.650000000000034,3.6399999999999864,2.930000000000007,3.2799999999999727,5.819999999999993,8.389999999999986,8.960000000000036,9.020000000000039,6.3799999999999955,4.460000000000036,4.3799999999999955,3.3899999999999864,3.509999999999991
-5.6200000000000365,-5.060000000000036,-3.019999999999982,-2.8199999999999816,-1.4400000000000048,0.4300000000000068,-1.4000000000000252,-0.13999999999999346,-0.6599999999999593,-2.1600000000000072,-1.8799999999999866,-4.6299999999999955,-5.559999999999998,-3.2299999999999613,0.6299999999999999,3.6499999999999657,5.189999999999984,5.009999999999991,1.920000000000016,0.8000000000000114,0.589999999999975,-0.4300000000000068,-0.35000000000002274,-1.259999999999991,-2.1300000000000114,-0.6100000000000136,0.5,1.6899999999999977,2.090000000000032,1.759999999999991,0.9599999999999795,0.9499999999999886,0.8899999999999864,0.6999999999999886,1.4300000000000068,1.5900000000000318,1.0400000000000205,1.0600000000000183,1.4700000000000433,1.0299999999999727,1.2199999999999704,0.4300000000000068,-1.2200000000000273,-1.2099999999999795,-1.5399999999999636,-1.4499999999999886,-0.8500000000000227,-1.0400000000000205,-1.650000000000034,-1.910000000000009,-1.4899999999999523,-1.1100000000000136,-0.6899999999999977,-0.45999999999997954,-1.410000000000025,-1.839999999999975,-0.2699999999999818,-0.040000000000020464,1.170000000000016,0.0,-2.170000000000016,-3.329999999999984,-3.7900000000000205,-2.900000000000034,-1.8899999999999864,-1.1800000000000068,-1.5299999999999727,-3.819999999999993,-5.719999999999986,-5.460000000000036,-4.600000000000039,-1.4599999999999955,0.5399999999999636,0.6200000000000045,1.6100000000000136,1.490000000000009
-0.2552632347974395,-2.33652002709141,-2.6281738263535317,0.01254278709279788,-1.4799601584350057,0.11871952613864778,0.8139090049885453,2.4408612425847878,1.5243205102692627,1.9675055411071298,1.5726823678444362,1.980887332264274,3.402173849670362,1.5353572807832734,0.7671266276663573,-1.1967887059163331,-0.9511387703441869,-0.3399256230532046,-0.43655685974863445,-1.1542276226211925,-1.1458602058255565,-1.7936555112507904,-0.5190982781577986,-0.3725522111126338,-0.09405657825845992,0.4565821973940274,-0.2803835218057884,0.02501326261972281,-0.8370852111509066,-0.5965523382292304,-0.14273833546963033,-0.5746205745144835,-0.04108721554575823,-0.4806672808881558,-0.8318641133566871,-0.04288063871581471,0.6186001323408163,0.10492198952010767,0.5480420974454319,1.0298520444978294,0.18190089274753518,1.4150940467363853,0.7802232229485071,-0.6628042959093818,0.5654311333539681,0.13476340661509312,0.7046730252914131,0.7945562636714385,-0.006631024597027135,0.06957041646910511,-0.5283760127556434,0.4779496065930289,1.32729742838751,0.4481188879956335,-0.6219641401064564,1.2443901442509286,2.2249122688251646,1.3265550175337921,0.5148806041265743,-0.9453778545328078,-10.589809041958006,-3.463410780503864,-0.3545622618739799,0.09052195396566276,0.2758489084642406,0.5953690668484342,0.8628604887776419,0.8217291282451242,1.0048416514378005,0.5245511438379253,0.6425826648951443,0.9403334295946024,1.0787990387561877,0.5283873848059102,-1.1311678892284363,-0.14046338243588252
8.379999999999995,8.960000000000036,8.960000000000036,7.269999999999982,7.269999999999982,6.3700000000000045,4.569999999999993,6.410000000000025,5.569999999999993,6.169999999999959,8.180000000000007,8.389999999999986,11.379999999999995,12.689999999999998,10.479999999999961,6.25,2.150000000000034,-0.3299999999999841,-0.5099999999999909,2.579999999999984,3.6999999999999886,3.910000000000025,4.930000000000007,4.850000000000023,6.009999999999991,7.050000000000011,6.110000000000014,5.0,3.8100000000000023,2.909999999999968,3.240000000000009,4.0400000000000205,4.300000000000011,4.360000000000014,4.300000000000011,3.569999999999993,3.159999999999968,3.4599999999999795,3.269999999999982,2.359999999999957,2.4700000000000273,2.0300000000000296,2.569999999999993,4.220000000000027,4.2099999999999795,4.539999999999964,4.449999999999989,3.8500000000000227,4.0400000000000205,4.650000000000034,4.740000000000009,4.239999999999952,3.8600000000000136,3.4399999999999977,3.2099999999999795,4.160000000000025,4.589999999999975,3.019999999999982,2.7900000000000205,1.579999999999984,2.0,3.920000000000016,5.079999999999984,5.5400000000000205,4.650000000000034,3.6399999999999864,2.930000000000007,3.2799999999999727,5.819999999999993,8.389999999999986,8.960000000000036,9.020000000000039,6.3799999999999955,4.460000000000036,4.3799999999999955,3.3899999999999864
-5.519999999999996,-5.6200000000000365,-5.060000000000036,-3.019999999999982,-2.8199999999999816,-1.4400000000000048,0.4300000000000068,-1.4000000000000252,-0.13999999999999346,-0.6599999999999593,-2.1600000000000072,-1.8799999999999866,-4.6299999999999955,-5.559999999999998,-3.2299999999999613,0.6299999999999999,3.6499999999999657,5.189999999999984,5.009999999999991,1.920000000000016,0.8000000000000114,0.589999999999975,-0.4300000000000068,-0.35000000000002274,-1.259999999999991,-2.1300000000000114,-0.6100000000000136,0.5,1.6899999999999977,2.090000000000032,1.759999999999991,0.9599999999999795,0.9499999999999886,0.8899999999999864,0.6999999999999886,1.4300000000000068,1.5900000000000318,1.0400000000000205,1.0600000000000183,1.4700000000000433,1.0299999999999727,1.2199999999999704,0.4300000000000068,-1.2200000000000273,-1.2099999999999795,-1.5399999999999636,-1.4499999999999886,-0.8500000000000227,-1.0400000000000205,-1.650000000000034,-1.910000000000009,-1.4899999999999523,-1.1100000000000136,-0.6899999999999977,-0.45999999999997954,-1.410000000000025,-1.839999999999975,-0.2699999999999818,-0.040000000000020464,1.170000000000016,0.0,-2.170000000000016,-3.329999999999984,-3.7900000000000205,-2.900000000000034,-1.8899999999999864,-1.1800000000000068,-1.5299999999999727,-3.819999999999993,-5.719999999999986,-5.460000000000036,-4.600000000000039,-1.4599999999999955,0.5399999999999636,0.6200000000000045,1.6100000000000136
-1.1257105441313797,-0.2552632347974395,-2.33652002709141,-2.6281738263535317,0.01254278709279788,-1.4799601584350057,0.11871952613864778,0.8139090049885453,2.4408612425847878,1.5243205102692627,1.9675055411071298,1.5726823678444362,1.980887332264274,3.402173849670362,1.5353572807832734,0.7671266276663573,-1.1967887059163331,-0.9511387703441869,-0.3399256230532046,-0.43655685974863445,-1.1542276226211925,-1.1458602058255565,-1.7936555112507904,-0.5190982781577986,-0.3725522111126338,-0.09405657825845992,0.4565821973940274,-0.2803835218057884,0.02501326261972281,-0.8370852111509066,-0.5965523382292304,-0.14273833546963033,-0.5746205745144835,-0.04108721554575823,-0.4806672808881558,-0.8318641133566871,-0.04288063871581471,0.6186001323408163,0.10492198952010767,0.5480420974454319,1.0298520444978294,0.18190089274753518,1.4150940467363853,0.7802232229485071,-0.6628042959093818,0.5654311333539681,0.13476340661509312,0.7046730252914131,0.7945562636714385,-0.006631024597027135,0.06957041646910511,-0.5283760127556434,0.4779496065930289,1.32729742838751,0.4481188879956335,-0.6219641401064564,1.2443901442509286,2.2249122688251646,1.3265550175337921,0.5148806041265743,-0.9453778545328078,-10.589809041958006,-3.463410780503864,-0.3545622618739799,0.09052195396566276,0.2758489084642406,0.5953690668484342,0.8628604887776419,0.8217291282451242,1.0048416514378005,0.5245511438379253,0.6425826648951443,0.9403334295946024,1.0787990387561877,0.5283873848059102,-1.1311678892284363
