1112.49
1112.45
1112.52
1116.15
1115.48
1117.36
1118.4
1119.14
1119.99
1119.6
1120.62
1120.48
1121.69
1122.23
1123.47
1124.97
1125.11
1126.94
1125.83
1126.52
1130.15
1129.65
1132.24
1133.92
1136.52
1136.56
1137.94
1138.46
1139.76
1142.05
1141.03
1141.09
1139.94
1140.99
1142.4
1143.1
1143.18
1143.99
1144.15
1146.24
1147.21
1148.32
1149.71
1149.82
1150.98
1150.98
1152.09
1153.42
1153.87
1155.29
1155.74
1156.28
1157.96
1159.51
1159.88
1161.2
1162.55
1162.56
1164.64
1164.84
1164.22
1166.26
1166.63
1167.99
1168.86
1168.83
1169.67
1169.83
1171.59
1173.19
1173.06
1172.74
1175.36
1177.1
1176.97
1176.94
1176.28
1167.46
1175.44
1179.43
1180.78
1181.89
1183.15
1184.37
1185.29
1186.44
1186.93
1188.02
1189.29
1190.4
1190.82
1190.13
1192.09
1193.93
1194.25
1194.64
1195.76
1195.8
1195.0952609031765
1196.5409482168288
1197.83937840889
1199.0353449932181
1200.2597478457092
1201.2071965751313
1202.0819561601083
1202.959313351973
1203.8373497496532
1204.7870045586003
1205.7837081957512
1206.793355831755
1207.8035657968505
1208.7924398908683
1209.7591906892258
1210.7141862779392
1211.6655557396027
1212.622091060618
1213.587055024068
1214.5583967217776
